"","GPS.Time","Device.Time","Longitude","Latitude","GPS.Speed..Meters.second.","Horizontal.Dilution.of.Precision","Altitude","Bearing","Acceleration.Sensor.Total..g.","Acceleration.Sensor.X.axis..g.","Acceleration.Sensor.Y.axis..g.","Acceleration.Sensor.Z.axis..g.","Ambient.air.temp..C.","Average.trip.speed.whilst.moving.only..km.h.","Average.trip.speed.whilst.stopped.or.moving..km.h.","Barometric.pressure..from.vehicle..psi.","Cost.per.mile.km..Instant....km.","Cost.per.mile.km..Trip....km.","Distance.to.empty..Estimated..km.","Distance.travelled.with.MIL.CEL.lit.km.","Engine.Coolant.Temperature..C.","Engine.kW..At.the.wheels..kW.","Engine.Load...","Engine.RPM.rpm.","Fuel.cost..trip..cost.","Fuel.flow.rate.hour.l.hr.","Fuel.flow.rate.minute.cc.min.","Fuel.Level..From.Engine.ECU....","Fuel.Rail.Pressure.psi.","Fuel.Remaining..Calculated.from.vehicle.profile....","Fuel.used..trip..l.","GPS.Accuracy.m.","GPS.Altitude.m.","GPS.Bearing...","GPS.Latitude...","GPS.Longitude...","GPS.Satellites","Horsepower..At.the.wheels..hp.","Intake.Air.Temperature..C.","Intake.Manifold.Pressure.psi.","Kilometers.Per.Litre.Instant..kpl.","Kilometers.Per.Litre.Long.Term.Average..kpl.","Litres.Per.100.Kilometer.Instant..l.100km.","Litres.Per.100.Kilometer.Long.Term.Average..l.100km.","Mass.Air.Flow.Rate.g.s.","Miles.Per.Gallon.Instant..mpg.","Miles.Per.Gallon.Long.Term.Average..mpg.","Speed..GPS..km.h.","Speed..OBD..km.h.","Throttle.Position.Manifold....","Torque.Nm.","Trip.average.KPL.kpl.","Trip.average.Litres.100.KM.l.100km.","Trip.average.MPG.mpg.","Trip.Distance.km.","Trip.distance..stored.in.vehicle.profile..km.","Trip.Time.Since.journey.start..s.","Trip.time.whilst.moving..s.","Trip.time.whilst.stationary..s.","Turbo.Boost...Vacuum.Gauge.psi.","Voltage..OBD.Adapter..V.","Volumetric.Efficiency..Calculated...."
"1795","Sun Feb 04 15:17:36 GMT+05:30 2018","04-Feb-2018 15:17:35.183",77.58889423,12.85649524,4.41,9.648001,832.30419921875,227.4,0.01033391,0.02742227,0.90096533,0.35561717,NA,"11.89920902","10.32761574","13.05339622","0.1099225","0.34088612","236.81228638","0",90,"1.07755268","25.09803963",1191.75,"0.37189972","1.82611513","30.43525124","-","-","48.59518433","0.44273779",9.64800072,832.30419922,227.3999939,12.8564949,77.58889771,27,"1.44502199",32,4.78624535,8.76161766,7.49792194,"11.4131794",13.33675098,"-",24.75033379,21.1805706,"15.87599945",16,7.84313726,"8.63406658","4.42140484","22.61677551","12.48984432","1.75923991",5.55545139,606,531.97198486,74.25900269,-8.26715088,14.10000038,"-"
"1796","Sun Feb 04 15:17:37 GMT+05:30 2018","04-Feb-2018 15:17:36.184",77.58889559,12.85644877,4.45,9.648001,832.537353515625,183.1,0.06836446,0.78046137,0.34231794,-0.74367821,NA,"11.90729809","10.33732891","13.05339622","0.1099225","0.34070855","236.83509827","0",90,"1.07755268","24.70588303",1229.5,"0.3724418","1.80369651","30.06160736","-","-","48.5941925","0.4433831",9.64800072,832.53735352,183.1000061,12.85644913,77.58889771,26,"1.44502199",32,4.6412077,8.87051773,7.49887133,"11.27306461",13.33506298,"-",25.05796051,21.18325233,"16.01999855",16,7.84313726,"8.63406658","4.42914248","22.57726479","12.51170254","1.76492441",5.56113577,607,533.01898193,74.25900269,-8.41218853,14,"-"
"1797","Sun Feb 04 15:17:38 GMT+05:30 2018","04-Feb-2018 15:17:37.183",77.58890008,12.85641283,4.25,3.216,832.1474609375,157.6,0.16650315,-0.21523136,0.54561758,0.90785778,NA,"11.91535473","10.34700871","13.05339622","0.15524481","0.34070855","236.86203003","0",90,"1.07755268","24.31372643",1231.75,"0.37278333","1.80267954","30.04466057","-","-","48.59356689","0.44378972",3.21600008,832.14746094,157.6000061,12.85641289,77.58889771,27,"1.44502199",32,4.49617004,8.87552166,7.49982262,"11.26670933",13.33337116,"-",25.07209396,21.18593979,"15.29999924",16,7.84313726,"8.63406658","4.43686199","22.53798294","12.5335083","1.76852882",5.56474018,608,533.94799805,74.25900269,-8.55722618,14,"-"
"1798","Sun Feb 04 15:17:39 GMT+05:30 2018","04-Feb-2018 15:17:38.183",77.58890267,12.85637278,4.59,3.216,832.507446289062,186.1,0.07671112,-0.37618747,0.99267054,-0.27777344,NA,"11.92337894","10.35665512","13.05339622","0.15524481","0.33952513","236.88919067","0",90,"1.07755268","24.31372643",1233.75,"0.37310779","1.80597854","30.0996418","-","-","48.5929718","0.44417599",3.21600008,832.50744629,186.1000061,12.85637283,77.58890533,29,"1.44502199",32,4.49617004,8.8593092,7.50076151,"11.28732777",13.33170223,"-",25.02629662,21.18859291,"16.52400017",16,8.23529434,"8.63406658","4.44452667","22.4991169","12.55515957","1.77189767",5.56810951,609,534.97497559,74.25900269,-8.55722618,14.10000038,"-"
"1799","Sun Feb 04 15:17:40 GMT+05:30 2018","04-Feb-2018 15:17:39.185",77.58889792,12.85632745,4.84,3.216,833.031982421875,184.7,-0.46980655,-0.00918638,0.09643056,0.4210853,NA,"11.93529415","10.36967659","13.05339622","0.26279348","0.3396191","236.91157532","0",90,"2.95059752","39.2156868",1334.25,"0.37392202","2.68419027","44.73650742","-","-","48.59148026","0.44514528",3.21600008,833.03198242,184.69999695,12.85632706,77.58889771,29,"3.95681643",32,6.67173576,5.96072531,7.49969864,"16.77613258",13.33359146,"-",16.83820724,21.18559074,"17.42399979",18,12.15686321,"21.11712456","4.44714975","22.48584557","12.56256962","1.77811682",5.57432842,610,535.9119873,74.25900269,-6.38166046,14,"-"
"1800","Sun Feb 04 15:17:41 GMT+05:30 2018","04-Feb-2018 15:17:40.183",77.58888708,12.85627397,5.55,3.216,832.473266601562,194.2,-0.01519574,-0.02810043,0.44219846,0.77911776,NA,"11.94911957","10.38435364","13.05339622","0.20122916","0.33880544","236.82476807","0",90,"2.95059752","40",1422.5,"0.37523231","3.5657959","59.42993164","-","-","48.58908081","0.44670516",3.21600008,832.4732666,194.19999695,12.85627365,77.58889008,30,"3.95681643",32,7.68700027,5.32831097,7.49688816,"18.76728249",13.33859062,"-",15.05172634,21.17765045,"19.97999954",19,12.54901981,"21.11712456","4.45064402","22.46819115","12.5724411","1.782377",5.57858849,611,537.03198242,74.25900269,-5.36639595,14,"-"
"1801","Sun Feb 04 15:17:42 GMT+05:30 2018","04-Feb-2018 15:17:41.183",77.58887747,12.8562182,6.02,3.216,833.4775390625,186.9,-0.01031423,-0.03414018,0.43554896,0.78766018,NA,"11.96679688","10.40237713","13.05339622","0.20122916","0.33880544","236.82476807","0",90,"4.10220385","39.60784531",1559.25,"0.37523231","3.5657959","59.42993164","-","-","48.58908081","0.44670516",3.21600008,833.47753906,186.8999939,12.85621834,77.58887482,30,"5.50114584",32,7.68700027,5.32831097,7.49688816,"18.76728249",13.33859062,"-",15.05172634,21.17765045,"21.67199898",21,12.54901981,"25.12253761","4.45064402","22.46819115","12.5724411","1.78697705",5.58318853,612,537.940979,74.25900269,-5.36639595,14,"-"
"1802","Sun Feb 04 15:17:43 GMT+05:30 2018","04-Feb-2018 15:17:42.179",77.58887275,12.85616201,6.38,3.216,833.809326171875,186,0.04536646,-0.03041803,0.3253575,0.89260364,NA,"11.98635483","10.42203426","13.05339622","0.20122916","0.3385756","236.77116394","0",90,"1.81139183","17.25490189",1693.5,"0.37594554","2.28615546","38.10259247","-","-","48.58777618","0.44755423",3.21600008,833.80932617,186,12.85616207,77.58887482,30,"2.42911649",32,4.49617004,9.1855669,7.49805117,"10.88641739",13.33652115,"-",25.94792938,21.18093491,"22.96800041",22,5.88235283,"10.2138443","4.45879364","22.42712402","12.5954628","1.7948066",5.5910182,613,539.02398682,74.25900269,-8.55722618,14,"-"
"1803","Sun Feb 04 15:17:44 GMT+05:30 2018","04-Feb-2018 15:17:43.184",77.58885109,12.85610779,6.19,3.216,835.10791015625,186.5,0.12545727,-0.06928516,0.38942263,0.95325148,NA,"12.00583649","10.44162464","13.05339622","0.13248838","0.33674335","236.92344666","0",90,"1.81139183","14.90196133",1660.5,"0.37659019","1.72778571","28.79642868","-","-","48.58659363","0.4483217",3.21600008,835.10791016,186.5,12.85610771,77.58885193,30,"2.42911649",32,3.19083023,12.73283863,7.50548983,"7.85354471",13.32330322,"-",35.96847153,21.20194817,"22.2840004",22,5.88235283,"10.2138443","4.48777246","22.28230667","12.67732334","1.79978108",5.59599257,614,539.98901367,74.25900269,-9.86256599,14,"-"
"1804","Sun Feb 04 15:17:45 GMT+05:30 2018","04-Feb-2018 15:17:44.183",77.58884443,12.8560587,5.99,3.216,834.506713867188,186.4,-0.02558181,-0.07227626,0.44872814,0.76154602,NA,"12.02330112","10.4594593","13.05339622","0.13248838","0.33674335","236.92344666","0",90,"1.81139183","16.47058868",1555.75,"0.37659019","1.72778571","28.79642868","-","-","48.58659363","0.4483217",3.21600008,834.50671387,186.3999939,12.85605907,77.5888443,30,"2.42911649",32,3.19083023,12.73283863,7.50548983,"7.85354471",13.32330322,"-",35.96847153,21.20194817,"21.56399918",21,6.66666698,"10.2138443","4.48777246","22.28230667","12.67732334","1.80473804",5.60094976,615,540.91400146,74.25900269,-9.86256599,14.10000038,"-"
"1805","Sun Feb 04 15:17:46 GMT+05:30 2018","04-Feb-2018 15:17:45.181",77.58883319,12.85600378,6.09,3.216,836.0400390625,187,-0.04058002,-0.09863306,0.50919247,0.70675439,NA,"12.04263592","10.47892094","13.05339622","0.23659343","0.33682203","237.02700806","0",90,"1.80588615","46.66666794",1619.75,"0.37771562","3.67907071","61.31784439","-","-","48.58453369","0.44966149",3.21600008,836.04003906,187,12.85600376,77.58883667,30,"2.42173314",32,7.25188684,5.70786381,7.50425434,"17.51932526",13.32549667,"-",16.123909,21.19845963,"21.92399979",22,14.90196133,"10.64643955","4.48986149","22.27193832","12.68322468","1.81259155",5.60880327,616,541.98602295,74.25900269,-5.80150938,14,"-"
"1806","Sun Feb 04 15:17:47 GMT+05:30 2018","04-Feb-2018 15:17:46.183",77.58881585,12.85593579,7.05,3.216,837.156982421875,186.1,-0.01177106,-0.10485634,0.41394868,0.79083174,NA,"12.06382942","10.5","13.05339622","0.17237815","0.33565801","236.91848755","0",90,"1.80588615","36.07843018",1780,"0.37909371","2.6940043","44.90007401","-","-","48.58200836","0.45130205",3.21600008,837.15698242,186.1000061,12.85593605,77.58881378,16,"2.42173314",32,4.6412077,8.53732872,7.5031538,"11.71302319",13.32745171,"-",24.1167469,21.19534874,"25.37999916",23,5.88235283,"10.64643955","4.49741268","22.23454475","12.70455551","1.81760406",5.61381578,617,542.94396973,74.25900269,-8.41218853,14,"-"
"1807","Sun Feb 04 15:17:48 GMT+05:30 2018","04-Feb-2018 15:17:47.179",77.58881202,12.85587572,6.79,3.216,837.104858398438,187.2,0.03736888,-0.07654592,0.24823451,0.90395206,NA,"12.09073353","10.52605057","13.05339622","0.17237815","0.33565801","236.91848755","0",90,"6.87970734","16.07843208",1860.75,"0.37909371","2.6940043","44.90007401","-","-","48.58200836","0.45130205",3.21600008,837.1048584,187.19999695,12.85587597,77.58881378,16,"9.22583961",32,4.6412077,8.53732872,7.5031538,"11.71302319",13.32745171,"-",24.1167469,21.19534874,"24.44399834",26,5.88235283,"35.30562973","4.49741268","22.23454475","12.70455551","1.82324588",5.61945724,618,543.99200439,74.25900269,-8.41218853,13.80000019,"-"
"1808","Sun Feb 04 15:17:49 GMT+05:30 2018","04-Feb-2018 15:17:48.183",77.58880776,12.8558242,5.54,3.216,836.758056640625,189.1,0.06450612,-0.08008608,0.22767326,0.93641239,NA,"12.10789967","10.54362392","13.05339622","0.17237815","0.33513933","236.93565369","0",90,"6.87970734","16.07843208",1553,"0.37968281","1.93615019","32.26916885","-","-","48.5809288","0.45200339",3.21600008,836.75805664,189.1000061,12.85582447,77.58880615,16,"9.22583961",32,3.19083023,13.42847729,7.50721741,"7.44670582",13.32023716,"-",37.93355179,21.20682907,"19.94400024",21,5.88235283,"35.30562973","4.51262712","22.15957832","12.74753475","1.83178425",5.62799549,619,544.96099854,74.25900269,-9.86256599,13.89999962,"-"
"1809","Sun Feb 04 15:17:50 GMT+05:30 2018","04-Feb-2018 15:17:49.183",77.58880021,12.85578057,4.67,3.216,836.875244140625,190.5,0.02521198,-0.12810382,0.41181463,0.82969886,NA,"12.11730766","10.55443859","13.05339622","0.10593261","0.33334407","237.15353394","0",90,"6.87970734","18.8235302",1299.25,"0.3803325","1.68883705","28.14728546","-","-","48.57974243","0.45277682",3.21600008,836.87524414,190.5,12.8557806,77.58879852,17,"9.22583961",32,3.91601896,10.06592274,7.51198721,"9.93430233",13.31177902,"-",28.43481064,21.22030258,"16.81200027",17,5.88235283,"35.30562973","4.53461885","22.05211067","12.80965805","1.83620179",5.63241339,620,545.99401855,74.25900269,-9.13737679,13.89999962,"-"
"1810","Sun Feb 04 15:17:51 GMT+05:30 2018","04-Feb-2018 15:17:50.179",77.58879447,12.85573541,5.1,3.216,838.09326171875,197.3,0.08751913,-0.16214913,0.47337708,0.86514872,NA,"12.12667942","10.56521702","13.05339622","0.10593261","0.33334407","237.15353394","0",90,"6.87970734","75.29412079",1299.25,"0.3803325","1.68883705","28.14728546","-","-","48.57974243","0.45277682",3.21600008,838.09326172,197.30000305,12.85573578,77.58879089,15,"9.22583961",32,3.91601896,10.06592274,7.51198721,"9.93430233",13.31177902,"-",28.43481064,21.22030258,"18.3599987",17,32.94117737,"35.30562973","4.53461885","22.05211067","12.80965805","1.83981431",5.63602591,621,546.92602539,74.25900269,-9.13737679,14.10000038,"-"
"1811","Sun Feb 04 15:17:52 GMT+05:30 2018","04-Feb-2018 15:17:51.180",77.58879717,12.85567904,6.73,3.216,838.1328125,191.6,0.12037966,-0.1918641,0.46147957,0.90230644,NA,"12.14750957","10.5859766","13.05339622","0.39121267","0.3341299","237.09002686","0",90,"11.28494263","86.27451324",1632.75,"0.38314673","6.17785931","102.96431732","-","-","48.57458496","0.45612708",3.21600008,838.1328125,191.6000061,12.85567951,77.58879852,17,"15.13335705",32,11.60301876,3.72290778,7.50643253,"26.86016464",13.32163048,"-",10.51668835,21.20461082,"24.22799873",23,33.72549057,"65.99965668","4.53095293","22.06995201","12.79930305","1.8471421",5.64335346,622,547.98999023,74.25900269,-1.45037746,14.10000038,"-"
"1812","Sun Feb 04 15:17:53 GMT+05:30 2018","04-Feb-2018 15:17:52.183",77.58879408,12.85561685,7.26,3.216,838.993286132812,190.1,0.23993781,-0.11150737,0.37563217,1.0759517,NA,"12.17208385","10.60999966","13.05339622","0.21427985","0.33330563","237.00350952","0",90,"11.28494263","43.92156982",1904.75,"0.38367555","2.79455662","46.57594299","-","-","48.57361603","0.45675662",3.21600008,838.99328613,190.1000061,12.85561657,77.58879089,14,"15.13335705",32,4.49617004,8.94580746,7.50741625,"11.17818832",13.3198843,"-",25.27064323,21.20739174,"26.13599968",25,5.88235283,"65.99965668","4.53841066","22.03368759","12.82036877","1.85255539",5.64876699,623,548.91699219,74.25900269,-8.55722618,14,"-"
"1813","Sun Feb 04 15:17:54 GMT+05:30 2018","04-Feb-2018 15:17:53.183",77.58878681,12.8555521,7.14,3.216,838.86181640625,188.1,0.01532042,-0.50096112,-0.00448742,0.78271705,NA,"12.19847298","10.63560772","13.05339622","0.21427985","0.33330563","237.00350952","0",90,"5.22052193","16.86274529",1904.75,"0.38367555","2.79455662","46.57594299","-","-","48.57361603","0.45675662",3.21600008,838.86181641,188.1000061,12.85555172,77.58878326,12,"7.00083542",33,4.49617004,8.94580746,7.50741625,"11.17818832",13.3198843,"-",25.27064323,21.20739174,"25.70399857",26,5.88235283,"26.17206383","4.53841066","22.03368759","12.82036877","1.85822201",5.65443325,624,550.02398682,74.25900269,-8.55722618,13.89999962,"-"
"1814","Sun Feb 04 15:17:55 GMT+05:30 2018","04-Feb-2018 15:17:54.183",77.58877543,12.85549862,5.7,3.216,838.85009765625,159.5,0.05177833,-0.70975298,0.05170723,0.67398924,NA,"12.21714306","10.65448475","13.05339622","0.21427985","0.33300328","237.02723694","0",90,"5.22052193","23.13725471",1312.5,"0.38450006","2.60401464","43.40024185","-","-","48.57210922","0.45773819",3.21600008,838.85009766,159.5,12.85549831,77.58877563,14,"7.00083542",33,4.20609426,9.98440933,7.50910854,"10.01540661",13.31688309,"-",28.20454597,21.21216965,"20.51999855",22,5.88235283,"26.17206383","4.54759455","21.98919106","12.84631157","1.86724198",5.66345358,625,550.91998291,74.25900269,-8.84730148,13.89999962,"-"
"1815","Sun Feb 04 15:17:56 GMT+05:30 2018","04-Feb-2018 15:17:55.182",77.58877937,12.85546562,4.42,3.216,838.980834960938,165.2,0.04139998,-0.61255711,0.06610741,0.73915249,NA,"12.22623539","10.66500854","13.05339622","0.14363898","0.33181381","237.07627869","0",90,"5.22052193","19.2156868",1853.75,"0.38498637","1.73246622","28.87443542","-","-","48.57121658","0.45831713",3.21600008,838.98083496,165.19999695,12.85546589,77.58877563,9,"7.00083542",33,4.06105661,12.6984396,7.51265049,"7.87481976",13.3106041,"-",35.87129974,21.22217751,"15.9119997",17,5.88235283,"26.17206383","4.56131649","21.92304039","12.88507462","1.87386656",5.67007828,626,551.91101074,74.25900269,-8.99234009,13.89999962,"-"
"1816","Sun Feb 04 15:17:57 GMT+05:30 2018","04-Feb-2018 15:17:56.183",77.58878344,12.85542626,4.11,3.216,839.567993164062,178.8,0.01043812,-0.49229735,0.12431479,0.77319932,NA,"12.23149872","10.6721859","13.05339622","0.14363898","0.33181381","237.18431091","0",90,"-","18.03921509",1979.75,"0.38541457","2.18473411","36.41223526","-","-","48.57043457","0.4588269",3.21600008,839.56799316,178.80000305,12.85542583,77.58878326,12,"-",33,3.62594342,7.78113174,7.5128336,"12.85133362",13.31027985,"-",21.98059845,21.2226944,"14.79600048",15,5.88235283,"-","4.56672764","21.89706039","12.90036106","1.87749767",5.67370939,627,552.95098877,74.25900269,-9.42745304,13.89999962,"-"
"1817","Sun Feb 04 15:17:58 GMT+05:30 2018","04-Feb-2018 15:17:57.181",77.5887879,12.85539195,3.89,3.216,839.986083984375,179.6,-0.02019387,-0.3575176,0.24774611,0.77759188,NA,"12.23484802","10.67768574","13.05339622","0.13871197","0.33075902","237.18600464","0",90,"-","17.64705849",2062.5,"0.38587031","2.23990202","37.33169937","-","-","48.56959915","0.45936945",3.21600008,839.98608398,179.6000061,12.8553915,77.58879089,12,"-",33,3.48090577,6.69660473,7.51227713,"14.93262959",13.31126595,"-",18.91696358,21.22112274,"14.00399971",14,5.88235283,"-","4.57030153","21.87994003","12.91045666","1.88108242",5.67729378,628,553.97802734,74.25900269,-9.57249069,13.89999962,"-"
