GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Cost per mile/km (Instant)($/km),Cost per mile/km (Trip)($/km),Distance to empty (Estimated)(km),Distance travelled with MIL/CEL lit(km),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel Rail Pressure(psi),Fuel Remaining (Calculated from vehicle profile)(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
Sun Feb 04 14:07:58 GMT+05:30 2018,04-Feb-2018 14:07:57.360,77.59357012,12.87109665,2.83,9.648001,835.093017578125,204.1,-0.03700335,0.02724028,0.62267989,0.63365996,-,16.76799965,14.53472233,-,0.30337137,0.22862458,299.89608765,-,84,5.62210226,-,1744.5,0.07113509,2.82017684,47.00294495,-,-,49.6505127,0.08468464,9.64800072,835.09301758,204.1000061,12.87109661,77.59356689,22,7.53936338,34,6.67173576,3.54581547,9.27626896,28.20166969,10.77997208,-,10.01642799,26.20414925,10.18799973,14,18.4313736,30.77441597,8.9300642,11.19789505,25.22616959,0.50387812,2.48716259,148,115.58899689,29.90299988,-8.02826405,14,-
Sun Feb 04 14:07:59 GMT+05:30 2018,04-Feb-2018 14:07:58.360,77.5935563,12.87105575,4.4,9.648001,835.134033203125,202.6,0.14904414,-0.01833854,0.50248075,0.93275243,-,16.76190567,14.54482746,-,0.38912335,0.22862458,299.36920166,-,84,5.62210226,-,2014.5,0.07180449,3.11491179,51.91519547,-,-,49.64928436,0.08548154,9.64800072,835.1340332,202.6000061,12.8710556,77.59355927,21,7.53936338,34,5.51143408,4.49443102,9.2629118,22.24929428,10.79551697,-,12.69613361,26.16641808,15.84000015,16,13.72549057,30.77441597,8.89882755,11.23720169,25.13792992,0.50766146,2.49094605,148,116.50800323,29.90299988,-9.18856621,14,-
Sun Feb 04 14:08:00 GMT+05:30 2018,04-Feb-2018 14:07:59.359,77.59354488,12.87101479,4.23,9.648001,835.031494140625,199.3,-0.00293804,-0.02669744,0.63518715,0.66764462,-,16.75590515,14.55479431,-,0.38912335,0.22921045,298.93261719,-,84,2.0786469,-,2030.75,0.07230343,2.83974743,47.32912445,-,-,49.64837265,0.08607551,9.64800072,835.03149414,199.30000305,12.8710146,77.59354401,21,2.78751135,34,4.35113192,5.6342063,9.2528038,17.74835968,10.8073101,-,15.91583633,26.13786316,15.22799969,16,24.31372643,9.77431393,8.87599754,11.2661047,25.07344055,0.51101255,2.49429703,149,117.45800018,29.90299988,-10.34886742,14.10000038,-
Sun Feb 04 14:08:01 GMT+05:30 2018,04-Feb-2018 14:08:00.359,77.59353659,12.87095973,5.37,9.648001,834.31494140625,200.5,0.02624889,0.02327393,0.70419389,0.64567882,-,16.78125,14.59183693,-,0.36861783,0.23283002,298.02490234,-,84,2.0786469,-,2460.5,0.07460637,5.41627598,90.27126312,-,-,49.64415359,0.0888171,9.64800072,834.31494141,200.5,12.87095928,77.59353638,26,2.78751135,35,6.81677389,3.69251013,9.22021484,27.08128548,10.84550858,-,10.43081951,26.04580498,19.33199883,20,25.09803963,9.77431393,8.80006123,11.3633213,24.85892868,0.51568753,2.49897218,151,118.56500244,29.90299988,-7.88322592,14.10000038,-
Sun Feb 04 14:08:02 GMT+05:30 2018,04-Feb-2018 14:08:01.362,77.59351454,12.87091325,6.63,9.648001,834.322509765625,199.9,0.05843216,-0.0060133,0.58692515,0.78033876,-,16.84496117,14.66216183,-,0.33980402,0.23283002,297.51522827,-,84,11.82751942,-,2935.25,0.07590108,5.77396202,96.23270416,-,-,49.64178085,0.09035844,9.64800072,834.32250977,199.8999939,12.87091351,77.59351349,26,15.86096478,35,6.09158516,4.32970715,9.20670605,23.09576797,10.86142254,-,12.23081207,26.00764275,23.86800003,25,25.09803963,38.47783279,8.7694416,11.40299702,24.77243423,0.52267504,2.50595951,152,119.52600098,29.90299988,-8.60841465,14,-
Sun Feb 04 14:08:03 GMT+05:30 2018,04-Feb-2018 14:08:02.361,77.5934931,12.87084621,7.52,9.648001,834.197265625,199.0,0.01596452,-0.01144331,0.50065005,0.78357095,-,16.92307663,14.74496651,-,0.33980402,0.23291813,297.07339478,-,84,11.82751942,-,3295.25,0.07643924,2.46937966,41.15633011,-,-,49.64079666,0.0909991,9.64800072,834.19726562,199,12.87084579,77.5934906,27,15.86096478,35,2.32060385,10.93373013,9.21146297,9.14581966,10.85581303,-,30.88624191,26.02108192,27.0719986,27,25.09803963,38.47783279,8.78416538,11.38388443,24.81402588,0.5281567,2.51144123,152,120.45999908,29.90299988,-12.37939644,14,-
Sun Feb 04 14:08:04 GMT+05:30 2018,04-Feb-2018 14:08:03.359,77.59347077,12.87077832,7.71,9.648001,834.0633544921875,198.9,-0.00359258,0.03425683,0.54988879,0.72981834,-,17.01526642,14.84000015,-,0.15057594,0.23291813,297.21957397,-,84,7.30662918,-,2036.75,0.0771082,2.9833343,49.72224045,-,-,49.63957214,0.09179548,9.64800072,834.06335449,198.8999939,12.87077808,77.59346771,27,9.79835129,35,2.75571704,9.72049809,9.21286201,10.28732395,10.85416508,-,27.45903587,26.02503204,27.75599861,29,9.8039217,20.81183243,8.79049206,11.37569141,24.83189774,0.5355767,2.51886129,154,121.59799957,29.90299988,-11.94428253,14,-
Sun Feb 04 14:08:05 GMT+05:30 2018,04-Feb-2018 14:08:04.361,77.59344315,12.87070811,7.51,9.648001,834.153076171875,199.8,0.06177694,0.04029658,0.41504839,0.87606937,-,17.15037537,14.98684216,-,0.15057594,0.22958837,297.26092529,-,84,7.30662918,-,1120.5,0.07745083,2.00325632,33.38760757,-,-,49.63894272,0.09220337,9.64800072,834.15307617,199.80000305,12.87070847,77.59344482,27,9.79835129,35,3.04579258,13.97699928,9.225914,7.15446281,10.83880901,-,39.48304749,26.06190491,27.0359993,24,9.8039217,20.81183243,8.82530022,11.33082294,24.93022728,0.54834586,2.53163052,155,122.52600098,29.90299988,-11.65420723,14,-
Sun Feb 04 14:08:06 GMT+05:30 2018,04-Feb-2018 14:08:05.377,77.59343612,12.87066843,6.26,9.648001,832.9327392578125,198.2,-0.06387957,0.01894205,0.35293531,0.76648766,-,17.1716423,15.01960754,-,0.08280996,0.22958837,297.6786499,-,84,7.30662918,-,962.25,0.07776525,1.41695201,23.61586761,-,-,49.6383667,0.09257768,9.64800072,832.93273926,198.19999695,12.87066841,77.59343719,27,9.79835129,35,3.91601896,16.93746948,9.24698353,5.90394688,10.81411171,-,47.84595871,26.12142372,22.5359993,20,9.8039217,20.81183243,8.87938118,11.26181126,25.08299828,0.55415142,2.53743601,155,123.47699738,29.90299988,-10.78398132,14.10000038,-
Sun Feb 04 14:08:07 GMT+05:30 2018,04-Feb-2018 14:08:06.359,77.5934177,12.87062147,5.68,9.648001,832.846435546875,199.8,0.01921791,0.04999781,0.48783794,0.79309022,-,17.16296387,15.02597427,-,0.08280996,0.22660977,298.3555603,-,84,-,-,764.5,0.07802924,1.08162987,18.02716446,-,-,49.63788605,0.09289195,9.64800072,832.84643555,199.80000305,12.87062168,77.59341431,27,-,35,3.48090577,18.4902916,9.27217007,5.40813112,10.78473759,-,52.23246002,26.19257164,20.44799805,16,9.8039217,-,8.94303036,11.1816597,25.2627964,0.5592764,2.54256105,156,124.5019989,29.90299988,-11.21909428,14,-
Sun Feb 04 14:08:08 GMT+05:30 2018,04-Feb-2018 14:08:07.359,77.59340435,12.87059301,3.85,9.648001,831.89794921875,200.9,-0.06172119,0.0240672,0.49088812,0.69888389,-,17.13235283,15.01290321,-,0.06174822,0.22660977,299.16650391,-,84,-,-,798.5,0.07818463,0.89515251,14.91920853,-,-,49.63759995,0.09307695,9.64800072,831.89794922,200.8999939,12.87059307,77.59340668,27,-,35,3.62594342,17.87373924,9.29554367,5.59468412,10.7576189,-,50.49078751,26.25859833,13.85999966,13,9.8039217,-,9.00178432,11.10867691,25.42877007,0.56236166,2.54564619,157,125.44799805,29.90299988,-11.07405663,14,-
Sun Feb 04 14:08:09 GMT+05:30 2018,04-Feb-2018 14:08:08.359,77.59338143,12.87055813,3.74,9.648001,832.280029296875,201.9,-0.02777494,0.03871004,0.49314663,0.73659068,-,17.09489059,14.9935894,-,0.06174822,0.22433355,299.91836548,-,86,-,-,788.25,0.07838992,0.93496305,15.5827179,-,-,49.63722229,0.09332134,9.64800072,832.2800293,201.8999939,12.87055779,77.59338379,27,-,35,3.62594342,13.90405083,9.30803299,7.19199896,10.74318504,-,39.27698135,26.29387856,13.46399975,12,9.8039217,-,9.03382587,11.06927776,25.51928139,0.56557691,2.5488615,159,126.57099915,29.90299988,-11.07405663,13.89999962,-
Sun Feb 04 14:08:10 GMT+05:30 2018,04-Feb-2018 14:08:09.360,77.5933639,12.87052677,3.68,9.648001,832.58203125,202.4,0.0808849,0.01015542,0.46770287,0.87399447,-,17.05797195,14.97452259,-,0.10381513,0.22286527,300.63937378,-,86,-,-,785.75,0.07875185,0.92003411,15.33390236,-,-,49.63656235,0.09375222,9.64800072,832.58203125,202.3999939,12.87052631,77.5933609,27,-,35,3.62594342,13.04276848,9.32805443,7.66692448,10.7201252,-,36.84397888,26.35043716,13.24800014,12,9.8039217,-,9.08528709,11.00657845,25.66465187,0.56868023,2.55196476,160,127.51899719,29.90299988,-11.07405663,13.89999962,-
Sun Feb 04 14:08:11 GMT+05:30 2018,04-Feb-2018 14:08:10.363,77.59335726,12.87049584,2.88,9.648001,830.0810546875,202.7,-0.01517625,0.02437207,0.50425082,0.74519378,-,17.01438904,14.94936752,-,0.10561717,0.22286527,300.96105957,-,86,-,-,780.75,0.07895301,0.91417962,15.23632717,-,-,49.63619232,0.09399168,9.64800072,830.08105469,202.69999695,12.8704958,77.5933609,27,-,35,3.62594342,12.03243732,9.33532429,8.31069565,10.71177769,-,33.98993683,26.37097359,10.36800003,11,9.8039217,-,9.10417938,10.9837389,25.71801949,0.57109201,2.5543766,160,128.46200562,29.90299988,-11.07405663,13.89999962,-
Sun Feb 04 14:08:12 GMT+05:30 2018,04-Feb-2018 14:08:11.358,77.59334409,12.87046984,3.05,9.648001,830.361328125,204.1,-0.01721943,-0.00033908,0.45739192,0.76947719,-,16.97142792,14.92452812,-,0.10561717,0.22196835,301.19332886,-,86,-,-,771.25,0.07915993,0.90305609,15.05093479,-,-,49.63581467,0.09423801,9.64800072,830.36132812,204.1000061,12.87047005,77.59334564,25,-,35,3.62594342,12.1806488,9.34295273,8.20957279,10.70303154,-,34.4086113,26.39252281,10.97999954,11,9.8039217,-,9.12377453,10.96014881,25.77337456,0.57393676,2.55722141,161,129.44400024,29.90299988,-11.07405663,14,-
Sun Feb 04 14:08:13 GMT+05:30 2018,04-Feb-2018 14:08:12.357,77.59333743,12.87045238,2.55,9.648001,829.765869140625,198.0,0.00244011,-0.02614837,0.60181224,0.700836,-,16.85915565,14.85093212,-,0.10276829,0.22196835,301.43765259,-,86,-,-,810,0.07932259,0.92091233,15.3485384,-,-,49.63551712,0.09443166,9.64800072,829.76586914,198,12.87045193,77.59333801,20,-,35,3.62594342,10.8586092,9.34700584,9.20909119,10.69839096,-,30.67403603,26.40397072,9.17999935,8,9.8039217,-,9.13475418,10.94697475,25.80438995,0.57874715,2.56203175,163,130.57299805,29.90299988,-11.07405663,14,-
Sun Feb 04 14:08:14 GMT+05:30 2018,04-Feb-2018 14:08:13.358,77.5933287,12.87043021,2.05,9.648001,828.307373046875,198.6,-0.05280263,0.21138166,0.59369755,0.60669035,-,16.79720306,14.80864239,-,0.10276829,0.2211542,301.56607056,-,86,-,-,786.25,0.07953061,0.94842839,15.80714035,-,-,49.63513565,0.09467931,9.64800072,828.30737305,198.6000061,12.87042999,77.59333038,21,-,35,3.62594342,8.43486023,9.34457302,11.85531425,10.70117569,-,23.82728767,26.39709854,7.37999964,8,9.8039217,-,9.13035202,10.95225239,25.79195595,0.58077383,2.56405854,163,131.48500061,29.90299988,-11.07405663,14,-
Sun Feb 04 14:08:15 GMT+05:30 2018,04-Feb-2018 14:08:14.359,77.59332169,12.87041336,1.61,9.648001,828.4306640625,203.9,-0.09711979,0.05786985,0.65349144,0.51986766,-,16.71527863,14.74846649,-,0.17017181,0.2211542,301.48532104,-,86,-,-,787.5,0.07973436,0.95744431,15.95740604,-,-,49.63476181,0.09492186,9.64800072,828.43066406,203.8999939,12.87041378,77.59332275,24,-,35,3.77098107,8.35543156,9.34194279,11.96801376,10.7041893,-,23.60291481,26.38966751,5.796,5,9.8039217,-,9.12550926,10.95806503,25.77827454,0.58242047,2.56570506,165,132.56500244,29.90299988,-10.92901802,14,-
Sun Feb 04 14:08:16 GMT+05:30 2018,04-Feb-2018 14:08:15.358,77.59331679,12.87040129,1.1,9.648001,828.52734375,201.8,0.03696507,0.04871613,0.65965408,0.69815129,-,16.62758636,14.68292713,-,0.17017181,0.220751,301.39871216,-,87,-,-,810.5,0.07988948,0.9220832,15.36805344,-,-,49.63447952,0.09510653,9.64800072,828.52734375,201.80000305,12.87040138,77.59331512,24,-,35,3.62594342,5.42241001,9.33154583,18.4416008,10.716115,-,15.31754208,26.36029816,3.96000004,4,9.8039217,-,9.10250854,10.98575401,25.7133007,0.58332545,2.5666101,165,133.50100708,29.90299988,-11.07405663,14,-
Sun Feb 04 14:08:17 GMT+05:30 2018,04-Feb-2018 14:08:16.358,77.59331404,12.8703955,0.73,9.648001,828.4150390625,201.0,-0.05198284,-0.01223658,0.68826938,0.55135119,-,16.53424644,14.61212158,-,0.21540904,0.220751,301.06121826,-,87,-,-,734.75,0.08007589,0.87309277,14.5515461,-,-,49.6341362,0.09532844,9.64800072,828.41503906,201,12.87039566,77.59331512,24,-,35,3.33586788,4.58133507,9.31897926,21.8272438,10.73056602,-,12.94162464,26.32480049,2.62800002,3,10.98039246,-,9.07460022,11.01953983,25.63446426,0.58440948,2.56769419,167,134.58999634,29.90299988,-11.36413193,14,-
Sun Feb 04 14:08:18 GMT+05:30 2018,04-Feb-2018 14:08:17.358,77.59331098,12.87039119,0.33,9.648001,827.824951171875,199.4,-0.02460837,0.0345617,0.66905046,0.60846043,-,16.44898033,14.54819298,-,0.42918608,0.22159296,300.02532959,-,87,-,-,585.75,0.08060481,0.76815677,12.80261326,-,-,49.63316727,0.09595811,9.64800072,827.82495117,199.3999939,12.87039089,77.5933075,25,-,35,4.06105661,5.20718002,9.28884888,19.20385361,10.76537323,-,14.709548,26.23968506,1.18799996,4,9.8039217,-,9.00776577,11.10130024,25.44566727,0.58530879,2.5685935,168,135.56199646,29.90299988,-10.63894272,13.89999962,-
Sun Feb 04 14:08:19 GMT+05:30 2018,04-Feb-2018 14:08:18.358,77.59330293,12.87038338,1.4,9.648001,828.471435546875,201.4,-0.00156958,0.02589794,0.61041528,0.68924332,-,16.37162209,14.4910183,-,0.42918608,0.22354801,299.66867065,-,87,0.64109612,-,3775.75,0.08143453,3.89050007,64.84166718,-,-,49.63164902,0.09694587,9.64800072,828.47143555,201.3999939,12.87038326,77.59329987,25,0.85972404,35,3.19083023,1.28515947,9.26784134,77.80973816,10.78977394,-,3.63039398,26.18034363,5.03999996,5,9.8039217,1.62136912,8.9609623,11.15928364,25.31345367,0.58625627,2.56954098,168,136.47599792,29.90299988,-11.50916958,14,-
Sun Feb 04 14:08:20 GMT+05:30 2018,04-Feb-2018 14:08:19.358,77.59329718,12.87037276,1.0,9.648001,828.47412109375,197.3,0.04521067,-0.02871016,0.50010252,0.8169474,-,16.3020134,14.44047642,-,0.76209563,0.22354801,298.98782349,-,87,0.64109612,-,819,0.0817198,1.30619669,21.76994514,-,-,49.6311264,0.09728548,9.64800072,828.47412109,197.30000305,12.87037277,77.59329987,25,0.85972404,35,5.36639643,4.59340906,9.25560474,21.76987076,10.804039,-,12.97573185,26.14577675,3.5999999,6,12.94117641,1.62136912,8.93465233,11.19214535,25.23913002,0.58766335,2.57094812,170,137.59199524,29.90299988,-9.33360291,14,-
Sun Feb 04 14:08:21 GMT+05:30 2018,04-Feb-2018 14:08:20.358,77.5932893,12.87035868,1.25,9.648001,827.3232421875,205.5,-0.03520636,0.0688512,0.6597147,0.60016221,-,16.17880821,14.35294151,-,0.76209563,0.22372824,298.59094238,-,87,0.3507295,-,1094.5,0.08191058,1.11240113,18.54001999,-,-,49.63077545,0.0975126,9.64800072,827.32324219,205.5,12.87035847,77.59329224,25,0.47033599,35,4.20609426,5.39364386,9.24552155,18.53995514,10.8158226,-,15.23628235,26.1172924,4.5,8,9.8039217,4.08931351,8.91344833,11.21876907,25.17923164,0.59080088,2.57408547,171,138.58799744,29.90299988,-10.49390602,14,-
Sun Feb 04 14:08:22 GMT+05:30 2018,04-Feb-2018 14:08:21.358,77.59328131,12.8703386,1.92,9.648001,825.13330078125,203.7,0.02422122,0.05738144,0.61572403,0.71602947,-,16.125,14.31578922,-,0.21769021,0.22376157,298.26309204,-,87,0.98037165,-,1002.5,0.0821442,0.97397745,16.23295784,-,-,49.63034821,0.09779073,9.64800072,825.13330078,203.69999695,12.87033844,77.59328461,25,1.31470001,35,2.75571704,8.21360016,9.24283409,12.17467594,10.81896687,-,23.20225906,26.10970116,6.9119997,8,9.8039217,9.3383112,8.90928268,11.22401524,25.16746521,0.59289867,2.57618332,172,139.53199768,29.90299988,-11.94428253,14,-
Sun Feb 04 14:08:23 GMT+05:30 2018,04-Feb-2018 14:08:22.358,77.59326675,12.87031491,2.25,9.648001,824.267578125,201.1,0.10057924,0.01644092,0.73842424,0.71541816,-,16.0718956,14.2790699,-,0.21769021,0.22376157,298.17266846,-,87,0.98037165,-,998.75,0.08248205,1.59640408,26.60673523,-,-,49.62973022,0.09819293,9.64800072,824.26757812,201.1000061,12.8703146,77.59326935,25,1.31470001,35,4.931283,5.01117563,9.23184299,19.95498276,10.83184814,-,14.15586281,26.07865143,8.09999943,8,13.72549057,9.3383112,8.88621712,11.25314903,25.10230637,0.59491199,2.57819676,172,140.43899536,29.90299988,-9.76871681,14.19999981,-
Sun Feb 04 14:08:24 GMT+05:30 2018,04-Feb-2018 14:08:23.357,77.59325152,12.87029094,2.3,9.648001,825.1484375,206.2,0.07859611,0.0357205,0.65105098,0.75873852,-,16.03246689,14.2543354,-,0.26118997,0.22402021,297.81445312,-,87,1.31978869,-,1301.5,0.08281142,1.91787446,31.96457481,-,-,49.6291275,0.09858502,9.64800072,825.1484375,206.19999695,12.87029076,77.59325409,24,1.76986575,35,5.94654703,4.1712122,9.21873283,23.97334862,10.84725285,-,11.78308487,26.04161644,8.27999973,10,15.29411793,9.68327427,8.85848141,11.28838158,25.02395821,0.59673697,2.58002162,174,141.54600525,29.90299988,-8.7534523,14.10000038,-
Sun Feb 04 14:08:25 GMT+05:30 2018,04-Feb-2018 14:08:24.358,77.59323992,12.87025732,3.38,9.648001,825.374755859375,201.5,0.02593478,0.03144928,0.69058847,0.65757632,-,16.01290321,14.24712658,-,0.26118997,0.22402021,297.3866272,-,87,1.31978869,-,1603,0.08325796,2.13349557,35.55826187,-,-,49.62830734,0.09911662,9.64800072,825.37475586,201.5,12.87025738,77.59323883,24,1.76986575,35,5.07632065,4.68706226,9.20702267,21.33488274,10.8610487,-,13.24028873,26.0085392,12.16800022,13,15.68627453,9.68327427,8.83408737,11.31955338,24.95504951,0.59967583,2.58296061,174,142.44799805,29.90299988,-9.62367916,14,-
Sun Feb 04 14:08:26 GMT+05:30 2018,04-Feb-2018 14:08:25.358,77.5932318,12.87022266,3.62,9.648001,824.310546875,202.0,0.00135529,0.11613789,0.67069763,0.63396484,-,16.0064106,14.2514286,-,0.32605812,0.22483081,296.69726562,-,87,4.40078831,-,2008.5,0.08422083,2.68531704,44.75528336,-,-,49.62654495,0.1002629,9.64800072,824.31054688,202,12.87022305,77.5932312,23,5.90155458,35,4.49617004,5.58583546,9.18840408,17.90205193,10.88305664,-,15.77919674,25.95594406,13.03199959,15,16.07843208,22.72156143,8.79653358,11.36787891,24.84896278,0.6032536,2.58653831,176,143.55299377,29.90299988,-10.20382977,14,-
Sun Feb 04 14:08:27 GMT+05:30 2018,04-Feb-2018 14:08:26.358,77.59322089,12.87018567,4.56,9.648001,822.452392578125,197.8,0.0188915,0.05341509,0.67789775,0.65830892,-,16.00636864,14.26136398,-,0.29139903,0.22556299,296.3894043,-,87,4.40078831,-,2261.75,0.08498415,3.38652182,56.44202805,-,-,49.62514496,0.10117161,9.64800072,822.45239258,197.80000305,12.87018585,77.59322357,23,5.90155458,35,5.22135878,4.72452974,9.17695808,21.16568756,10.89663029,-,13.34612846,25.92361069,16.41599846,16,17.64705849,22.72156143,8.77313042,11.39820194,24.78285599,0.606345,2.58962965,177,144.54200745,29.90299988,-9.47864151,14,-
Sun Feb 04 14:08:28 GMT+05:30 2018,04-Feb-2018 14:08:27.358,77.59321434,12.87015483,5.2,9.648001,821.13427734375,200.0,-0.06317586,0.11369742,0.66435301,0.55019081,-,16.01898766,14.28248596,-,0.29139903,0.22556299,296.01376343,-,87,3.39147139,-,2407.5,0.08557118,2.64828134,44.13802338,-,-,49.62407303,0.10187046,9.64800072,821.13427734,200,12.87015438,77.59321594,23,4.54803801,35,3.62594342,6.79674244,9.17087078,14.71262455,10.90386295,-,19.19983864,25.90641403,18.71999931,18,15.68627453,14.31876469,8.76183701,11.41289425,24.75095177,0.61107194,2.59435678,177,145.47799683,29.90299988,-11.07405663,14,-
Sun Feb 04 14:08:29 GMT+05:30 2018,04-Feb-2018 14:08:28.358,77.59320783,12.87011036,5.13,9.648001,821.376953125,200.0,-0.09302812,0.00954569,0.60907298,0.57154691,-,16.07500076,14.35195541,-,0.19500796,0.22508375,295.81103516,-,87,4.03411722,-,2552.75,0.08615487,3.26997042,54.49950409,-,-,49.6230011,0.10256533,9.64800072,821.37695312,200,12.87011051,77.59320831,24,5.40984058,35,4.20609426,6.11615705,9.16307831,16.3497963,10.91313648,-,17.2772789,25.88440132,18.46800041,21,18.03921509,15.09045315,8.74680519,11.43250847,24.70848846,0.62028891,2.60357356,179,146.59300232,29.90299988,-10.49390602,14.10000038,-
Sun Feb 04 14:08:30 GMT+05:30 2018,04-Feb-2018 14:08:29.358,77.59320488,12.87004948,5.93,9.648001,820.2392578125,192.5,-0.13233617,0.1201649,0.62676758,0.48740894,-,16.11180115,14.39444447,-,0.19500796,0.22508375,295.55163574,-,87,4.03411722,-,2715.25,0.0868927,3.46725512,57.78758621,-,-,49.6216507,0.1034437,9.64800072,820.23925781,192.5,12.87004948,77.59320831,24,5.40984058,35,4.20609426,6.05655861,9.1551733,16.51068306,10.92255878,-,17.10892296,25.86207199,21.34799957,22,18.03921509,15.09045315,8.73160553,11.45240879,24.66555214,0.62570572,2.60899043,180,147.51400757,29.90299988,-10.49390602,13.89999962,-
Sun Feb 04 14:08:31 GMT+05:30 2018,04-Feb-2018 14:08:30.359,77.59319425,12.86998962,6.04,9.648001,820.7698974609375,194.6,-0.07445955,-0.03932754,0.62481552,0.58124816,-,16.16049385,14.44751358,-,0.25450405,0.22553979,295.28799438,-,87,4.22475767,-,2870.25,0.08768869,3.68796968,61.46616364,-,-,49.62019348,0.10439131,9.64800072,820.76989746,194.6000061,12.8699894,77.59319305,23,5.66549349,35,4.20609426,5.96523809,9.14707661,16.76344109,10.93222713,-,16.85095596,25.83920097,21.74399948,24,19.2156868,14.05542946,8.71606445,11.47282982,24.6216507,0.63167292,2.61495757,180,148.44099426,29.90299988,-10.49390602,14,-
Sun Feb 04 14:08:32 GMT+05:30 2018,04-Feb-2018 14:08:31.359,77.59317641,12.86993098,6.36,9.648001,820.189208984375,194.9,-0.08398497,0.13560101,0.60858458,0.57063234,-,16.20858955,14.5,-,0.25450405,0.22553979,295.01928711,-,87,4.22475767,-,2991.5,0.08838458,3.89849734,64.9749527,-,-,49.61891937,0.10521974,9.64800072,820.18920898,194.8999939,12.86993122,77.5931778,22,5.66549349,35,4.20609426,6.15611076,9.13950539,16.24368286,10.94128418,-,17.39014435,25.81781006,22.89599991,24,9.8039217,14.05542946,8.70176315,11.49168491,24.58125114,0.6370129,2.62029767,181,149.5019989,29.90299988,-10.49390602,14.10000038,-
Sun Feb 04 14:08:33 GMT+05:30 2018,04-Feb-2018 14:08:32.360,77.59313891,12.86986081,6.76,10.72,828.24072265625,197.4,0.06703267,0.19899575,0.46959427,0.83683676,-,16.25609779,14.55191231,-,0.18824884,0.22487786,294.75357056,-,87,4.22475767,-,1984,0.08943203,1.95137393,32.52289963,-,-,49.61700058,0.10646671,10.72000027,828.24072266,197.3999939,12.86986065,77.59313965,22,5.66549349,35,3.04579258,12.29881287,9.14715004,8.1306963,10.9321394,-,34.74240875,25.83940697,24.33600044,24,9.8039217,14.05542946,8.72336864,11.46322346,24.64228439,0.64344621,2.62673092,183,150.59500122,29.90299988,-11.65420723,13.89999962,-
Sun Feb 04 14:08:34 GMT+05:30 2018,04-Feb-2018 14:08:33.357,77.59313676,12.86981958,5.97,10.72,826.4091796875,194.3,0.02170398,0.19368707,0.51810044,0.75861716,-,16.29697037,14.597826,-,0.07886247,0.22208269,295.00817871,-,87,4.22475767,-,844.75,0.08962054,1.09764779,18.29413033,-,-,49.61665344,0.10669112,10.72000027,826.40917969,194.30000305,12.86981964,77.59313965,25,5.66549349,35,3.91601896,20.95353317,9.17681408,4.77236557,10.89680099,-,59.19077301,25.92320442,21.49199867,23,9.8039217,14.05542946,8.7905674,11.37559319,24.83211136,0.64944524,2.63273001,183,151.4980011,29.90299988,-10.78398132,14,-
Sun Feb 04 14:08:35 GMT+05:30 2018,04-Feb-2018 14:08:34.360,77.59311421,12.86977618,5.79,10.72,824.522216796875,200.4,-0.02897409,0.01174196,0.46782574,0.75044024,-,16.3473053,14.66129017,-,0.07886247,0.22208269,295.96264648,-,87,-,-,773.5,0.08982594,0.98911715,16.48528671,-,-,49.6162796,0.10693565,10.72000027,824.5222168,200.3999939,12.86977577,77.59311676,25,-,35,3.62594342,21.23068428,9.20702457,4.71006584,10.86104584,-,59.97368622,26.00854492,20.84399986,20,9.8039217,-,8.85854626,11.28829956,25.02414131,0.65911382,2.6423986,185,152.59100342,29.90299988,-11.07405663,14,-
